CustomerID,Country,City,State,PostalCode,Region,AddressID,OrderID,Sales,Discount,Profit,BillingID,CustomerID,CustomerName,Segment,OrderID,OrderDate,CustomerID,ProductID,Quantity,ProductID,ProductName,CataloguePrice,SupplierPrice,Category,SubCategory,OrderID,ShipDate,ShipMode,AddressID,ShipmentID
HA-14920,United States,Pasadena,California,91104.0,West,AD000070,CA-2016-119823,7588,0.0,3566,B000070,TW-21025,Tamara Willingham,Home Office,CA-2016-119823,2016-06-04,KD-16270,OFF-PA-10000482,2.0,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,42663.0,46966.0,Furniture,Chairs,CA-2016-116547,2016-01-17,Standard Class,AD000011,SH000070
MG-17680,United States,Newark,Ohio,43055.0,East,AD000071,CA-2016-106075,461,0.2,173,B000071,SP-20650,Stephanie Phelps,Corporate,CA-2016-106075,2016-09-18,HM-14980,OFF-BI-10004654,1.0,FUR-CH-10001270,Harbour Creations Steel Folding Chair,11212.0,6037.0,Furniture,Chairs,CA-2014-149538,2014-04-08,Standard Class,AD000011,SH000071
JE-16165,United States,Franklin,Wisconsin,53132.0,Central,AD000072,CA-2017-114440,1905,0.0,876,B000072,NK-18490,Neil Knudson,Home Office,CA-2017-114440,2017-09-14,TB-21520,OFF-PA-10004675,3.0,FUR-CH-10001394,Global Leather Executive Chair,24643.0,35099.0,Furniture,Chairs,CA-2015-138674,2015-11-17,First Class,AD000011,SH000072
TW-21025,United States,Scottsdale,Arizona,85254.0,West,AD000073,US-2015-134026,83193,0.2,-11439,B000073,DB-13060,Dave Brooks,Consumer,US-2015-134026,2015-04-26,JE-15745,FUR-CH-10000513,8.0,FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,14538.0,11657.0,Furniture,Chairs,CA-2015-103716,2015-05-06,Standard Class,AD000011,SH000073
SP-20650,United States,San Jose,California,95123.0,West,AD000074,US-2015-134026,9704,0.2,121,B000074,NP-18670,Nora Paige,Consumer,US-2015-134026,2015-04-26,JE-15745,FUR-FU-10003708,2.0,FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,8680.0,11967.0,Furniture,Chairs,US-2015-118906,2015-03-10,Same Day,AD000011,SH000074
NK-18490,United States,Seattle,Washington,98105.0,West,AD000075,US-2015-134026,7278,0.2,-1819,B000075,TT-21070,Ted Trevino,Consumer,US-2015-134026,2015-04-26,JE-15745,OFF-ST-10004123,1.0,FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,14251.0,12374.0,Furniture,Chairs,US-2017-156909,2017-07-18,Second Class,AD000012,SH000075
DB-13060,United States,Seattle,Washington,98115.0,West,AD000076,US-2017-118038,124,0.8,-193,B000076,EM-13960,Eric Murdock,Consumer,US-2017-118038,2017-12-09,KB-16600,OFF-BI-10004182,3.0,FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",10284.0,17352.0,Furniture,Chairs,US-2015-164357,2015-11-29,Standard Class,AD000012,SH000076
NP-18670,United States,Edmond,Oklahoma,73034.0,Central,AD000077,US-2017-118038,970,0.6,-582,B000077,RD-19900,Ruben Dartt,Consumer,US-2017-118038,2017-12-09,KB-16600,FUR-FU-10000260,3.0,FUR-CH-10001797,"Safco Chair Connectors, 6/Carton",2663.0,3903.0,Furniture,Chairs,CA-2016-130442,2016-12-19,First Class,AD000012,SH000077
TT-21070,United States,Los Angeles,California,90045.0,West,AD000078,US-2017-118038,2724,0.2,272,B000078,MJ-17740,Max Jones,Consumer,US-2017-118038,2017-12-09,KB-16600,OFF-ST-10000615,3.0,FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,7405.0,13653.0,Furniture,Chairs,CA-2014-113383,2014-09-13,First Class,AD000012,SH000078
EM-13960,United States,Philadelphia,Pennsylvania,19134.0,East,AD000079,US-2014-147606,1930,0.6,-1447,B000079,BM-11140,Becky Martin,Consumer,US-2014-147606,2014-11-26,JE-15745,FUR-FU-10003194,5.0,FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,43521.0,26674.0,Furniture,Chairs,CA-2017-104136,2017-11-04,Second Class,AD000012,SH000079
RD-19900,United States,Carlsbad,New Mexico,88220.0,West,AD000080,CA-2016-127208,20816,0.0,5620,B000080,CS-12130,Chad Sievert,Consumer,CA-2016-127208,2016-06-12,SC-20770,OFF-AP-10002118,1.0,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,8365.0,8758.0,Furniture,Chairs,CA-2015-142937,2015-12-06,First Class,AD000012,SH000080
MJ-17740,United States,Seattle,Washington,98115.0,West,AD000081,CA-2016-127208,1673,0.0,803,B000081,JB-15400,Jennifer Braxton,Corporate,CA-2016-127208,2016-06-12,SC-20770,OFF-BI-10002309,3.0,FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,6016.0,13634.0,Furniture,Chairs,CA-2015-148495,2015-08-13,Same Day,AD000012,SH000081
BM-11140,United States,San Antonio,Texas,78207.0,Central,AD000082,CA-2014-139451,1490,0.0,417,B000082,SJ-20500,Shirley Jackson,Consumer,CA-2014-139451,2014-10-12,DN-13690,OFF-AR-10002053,5.0,FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,2348.0,2397.0,Furniture,Chairs,CA-2015-106320,2015-09-30,Standard Class,AD000013,SH000082
CS-12130,United States,Los Angeles,California,90004.0,West,AD000083,CA-2014-139451,2139,0.0,620,B000083,JK-15640,Jim Kriz,Home Office,CA-2014-139451,2014-10-12,DN-13690,OFF-ST-10002370,1.0,FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,56190.0,70098.0,Furniture,Chairs,CA-2016-144939,2016-10-08,Standard Class,AD000013,SH000083
JB-15400,United States,Chicago,Illinois,60623.0,Central,AD000084,CA-2015-149734,20098,0.2,6280,B000084,DK-13150,David Kendrick,Corporate,CA-2015-149734,2015-09-03,JC-16105,OFF-EN-10000927,7.0,FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",8796.0,15226.0,Furniture,Chairs,US-2015-110569,2015-05-30,Standard Class,AD000013,SH000084
SJ-20500,United States,Houston,Texas,77036.0,Central,AD000085,US-2017-119662,23037,0.2,-4895,B000085,RM-19675,Robert Marley,Home Office,US-2017-119662,2017-11-13,CS-12400,OFF-ST-10003656,3.0,FUR-CH-10002073,Hon Olson Stacker Chairs,34156.0,18799.0,Furniture,Chairs,CA-2015-153626,2015-07-14,Standard Class,AD000013,SH000085
JE-15745,United States,Newark,Ohio,43055.0,East,AD000086,CA-2017-140088,30195,0.0,3321,B000086,SK-19990,Sally Knutson,Consumer,CA-2017-140088,2017-05-28,PO-18865,FUR-CH-10000863,2.0,FUR-CH-10002084,Hon Mobius Operator's Chair,12556.0,10659.0,Furniture,Chairs,CA-2017-130967,2017-03-16,Standard Class,AD000013,SH000086
JK-15640,United States,New York City,New York,10009.0,East,AD000087,CA-2017-155558,1998,0.0,679,B000087,FM-14290,Frank Merwin,Home Office,CA-2017-155558,2017-10-26,PG-18895,TEC-AC-10001998,1.0,FUR-CH-10002126,Hon Deluxe Fabric Upholstered Stacking Chairs,21509.0,21958.0,Furniture,Chairs,CA-2014-110219,2014-05-08,First Class,AD000013,SH000087
DK-13150,United States,Decatur,Illinois,62521.0,Central,AD000088,CA-2017-155558,616,0.0,295,B000088,AM-10360,Alice McCarthy,Corporate,CA-2017-155558,2017-10-26,PG-18895,OFF-LA-10000134,2.0,FUR-CH-10002304,"Global Stack Chair without Arms, Black",1694.0,2783.0,Furniture,Chairs,CA-2016-159989,2016-12-13,Standard Class,AD000013,SH000088
RM-19675,United States,Monroe,Louisiana,71203.0,South,AD000089,CA-2016-159695,15836,0.2,1385,B000089,MP-17470,Mark Packer,Home Office,CA-2016-159695,2016-04-05,GM-14455,OFF-ST-10003442,7.0,FUR-CH-10002317,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,23349.0,22661.0,Furniture,Chairs,CA-2017-169817,2017-09-25,Standard Class,AD000013,SH000089
SK-19990,United States,Fairfield,Connecticut,6824.0,East,AD000090,CA-2016-109806,2010,0.0,663,B000090,MZ-17515,Mary Zewe,Corporate,CA-2016-109806,2016-09-17,JS-15685,OFF-AR-10004930,3.0,FUR-CH-10002320,Hon Pagoda Stacking Chairs,28939.0,28085.0,Furniture,Chairs,CA-2017-148999,2017-02-04,Standard Class,AD000013,SH000090
FM-14290,United States,Los Angeles,California,90032.0,West,AD000091,CA-2016-109806,7358,0.2,827,B000091,CB-12025,Cassandra Brandow,Consumer,CA-2016-109806,2016-09-17,JS-15685,TEC-PH-10004093,2.0,FUR-CH-10002331,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,21789.0,40175.0,Furniture,Chairs,US-2014-126340,2014-11-14,Standard Class,AD000013,SH000091
AM-10360,United States,Grand Prairie,Texas,75051.0,Central,AD000092,CA-2016-109806,648,0.0,311,B000092,VM-21685,Valerie Mitchum,Home Office,CA-2016-109806,2016-09-17,JS-15685,OFF-PA-10000304,1.0,FUR-CH-10002335,Hon GuestStacker Chair,19529.0,20967.0,Furniture,Chairs,CA-2016-121755,2016-01-20,Second Class,AD000014,SH000092
MP-17470,United States,New York City,New York,10035.0,East,AD000093,CA-2015-149587,1296,0.0,622,B000093,FH-14365,Fred Hopkins,Corporate,CA-2015-149587,2015-01-31,KB-16315,OFF-PA-10003177,2.0,FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,9069.0,7126.0,Furniture,Chairs,US-2016-110156,2016-11-24,Standard Class,AD000014,SH000093
MZ-17515,United States,Redlands,California,92374.0,West,AD000094,CA-2015-149587,5334,0.0,1653,B000094,MB-17305,Maria Bertelson,Consumer,CA-2015-149587,2015-01-31,KB-16315,FUR-FU-10003799,3.0,FUR-CH-10002439,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",6176.0,4786.0,Furniture,Chairs,CA-2014-107594,2014-07-06,Standard Class,AD000014,SH000094
CB-12025,United States,Hamilton,Ohio,45011.0,East,AD000095,CA-2015-149587,3296,0.0,1615,B000095,BS-11755,Bruce Stewart,Consumer,CA-2015-149587,2015-01-31,KB-16315,OFF-BI-10002852,2.0,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,16017.0,12414.0,Furniture,Chairs,CA-2015-149384,2015-07-10,Same Day,AD000014,SH000095
VM-21685,United States,Westfield,New Jersey,7090.0,East,AD000096,US-2017-109484,568,0.7,-378,B000096,LC-17140,Logan Currie,Consumer,US-2017-109484,2017-11-06,RB-19705,OFF-BI-10004738,1.0,FUR-CH-10002647,"Situations Contoured Folding Chairs, 4/Set",8872.0,5323.0,Furniture,Chairs,CA-2017-160458,2017-05-29,Second Class,AD000014,SH000096
FH-14365,United States,Philadelphia,Pennsylvania,19120.0,East,AD000097,CA-2017-161018,9653,0.0,4054,B000097,HK-14890,Heather Kirkland,Corporate,CA-2017-161018,2017-11-09,PN-18775,FUR-FU-10000629,7.0,FUR-CH-10002758,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",21997.0,21348.0,Furniture,Chairs,CA-2015-114048,2015-12-18,Standard Class,AD000014,SH000097
MB-17305,United States,Akron,Ohio,44312.0,East,AD000098,CA-2017-157833,5131,0.2,1795,B000098,LE-16810,Laurel Elliston,Consumer,CA-2017-157833,2017-06-17,KD-16345,OFF-BI-10001721,3.0,FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",3528.0,5171.0,Furniture,Chairs,CA-2017-153080,2017-05-25,Second Class,AD000014,SH000098
BS-11755,United States,Denver,Colorado,80219.0,West,AD000099,CA-2016-149223,7788,0.0,2258,B000099,JH-15985,Joseph Holt,Consumer,CA-2016-149223,2016-09-06,ER-13855,OFF-AP-10000358,6.0,FUR-CH-10002780,Office Star - Task Chair with Contemporary Loop Arms,9470.0,7682.0,Furniture,Chairs,US-2016-158288,2016-11-28,Second Class,AD000014,SH000099
LC-17140,United States,Dallas,Texas,75220.0,Central,AD000100,CA-2016-158568,6462,0.2,2261,B000100,MS-17980,Michael Stewart,Corporate,CA-2016-158568,2016-08-29,RB-19465,OFF-PA-10003256,7.0,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",13651.0,10946.0,Furniture,Chairs,US-2015-150630,2015-09-21,Standard Class,AD000015,SH000100
HK-14890,United States,Franklin,Tennessee,37064.0,South,AD000101,CA-2016-158568,9597,0.2,-1079,B000101,VW-21775,Victoria Wilson,Corporate,CA-2016-158568,2016-08-29,RB-19465,TEC-AC-10001767,3.0,FUR-CH-10002961,"Leather Task Chair, Black",7292.0,9098.0,Furniture,Chairs,CA-2017-114440,2017-09-17,Second Class,AD000015,SH000101
LE-16810,United States,Whittier,California,90604.0,West,AD000102,CA-2016-158568,178,0.8,-303,B000102,JH-15910,Jonathan Howell,Consumer,CA-2016-158568,2016-08-29,RB-19465,OFF-BI-10002609,3.0,FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",17517.0,18339.0,Furniture,Chairs,CA-2015-130883,2015-10-02,Standard Class,AD000015,SH000102
JH-15985,United States,Saginaw,Michigan,48601.0,Central,AD000103,CA-2016-129903,2392,0.0,1172,B000103,JB-15925,Joni Blumstein,Consumer,CA-2016-129903,2016-12-01,GZ-14470,OFF-PA-10004040,4.0,FUR-CH-10003061,"Global Leather Task Chair, Black",10708.0,7289.0,Furniture,Chairs,CA-2015-131128,2015-10-20,First Class,AD000015,SH000103
MS-17980,United States,Dallas,Texas,75220.0,Central,AD000104,US-2015-156867,23889,0.2,-2687,B000104,DS-13180,David Smith,Corporate,US-2015-156867,2015-11-13,LC-16870,TEC-AC-10001552,6.0,FUR-CH-10003199,Office Star - Contemporary Task Swivel Chair,13761.0,8434.0,Furniture,Chairs,CA-2014-142587,2014-10-22,First Class,AD000015,SH000104
VW-21775,United States,Medina,Ohio,44256.0,East,AD000105,US-2015-156867,10236,0.2,-383,B000105,VD-21670,Valerie Dominguez,Consumer,US-2015-156867,2015-11-13,LC-16870,FUR-FU-10004006,3.0,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",9058.0,14899.0,Furniture,Chairs,CA-2016-117912,2016-02-08,Standard Class,AD000015,SH000105
JH-15910,United States,Los Angeles,California,90032.0,West,AD000106,US-2015-156867,3688,0.7,-2581,B000106,EA-14035,Erin Ashbrook,Corporate,US-2015-156867,2015-11-13,LC-16870,OFF-BI-10002794,3.0,FUR-CH-10003312,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,13265.0,37330.0,Furniture,Chairs,CA-2014-124394,2014-10-22,Second Class,AD000015,SH000106
JB-15925,United States,Dublin,Ohio,43017.0,East,AD000107,CA-2017-119004,7411,0.2,1760,B000107,DB-13120,David Bremer,Corporate,CA-2017-119004,2017-11-23,JM-15250,TEC-AC-10003499,8.0,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,24268.0,26716.0,Furniture,Chairs,CA-2014-168473,2015-01-01,Standard Class,AD000015,SH000107
DS-13180,United States,Detroit,Michigan,48227.0,Central,AD000108,CA-2017-119004,2799,0.2,209,B000108,KL-16645,Ken Lonsdale,Consumer,CA-2017-119004,2017-11-23,JM-15250,TEC-PH-10002844,1.0,FUR-CH-10003396,Global Deluxe Steno Chair,7012.0,7612.0,Furniture,Chairs,CA-2017-133718,2017-07-26,First Class,AD000015,SH000108
VD-21670,United States,Columbia,Tennessee,38401.0,South,AD000109,CA-2017-119004,330,0.2,107,B000109,DW-13480,Dianna Wilson,Home Office,CA-2017-119004,2017-11-23,JM-15250,OFF-AR-10000390,1.0,FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",5920.0,5623.0,Furniture,Chairs,CA-2017-107727,2017-10-23,Second Class,AD000016,SH000109
EA-14035,United States,Charlotte,North Carolina,28205.0,South,AD000110,CA-2015-129476,33996,0.2,6799,B000110,LH-17155,Logan Haushalter,Consumer,CA-2015-129476,2015-10-15,PA-19060,TEC-AC-10000844,5.0,FUR-CH-10003606,SAFCO Folding Chair Trolley,11305.0,11541.0,Furniture,Chairs,CA-2017-110373,2017-10-30,Second Class,AD000016,SH000110
CS-12400,United States,Tampa,Florida,33614.0,South,AD000111,CA-2017-146780,4196,0.0,1090,B000111,KC-16540,Kelly Collister,Consumer,CA-2017-146780,2017-12-25,CV-12805,FUR-FU-10001934,2.0,FUR-CH-10003746,Hon 4070 Series Pagoda Round Back Stacking Chairs,41085.0,23110.0,Furniture,Chairs,CA-2015-143105,2015-12-10,Same Day,AD000016,SH000111
DB-13120,United States,Santa Clara,California,95051.0,West,AD000112,CA-2016-128867,7595,0.0,2278,B000112,DL-13315,Delfina Latchford,Consumer,CA-2016-128867,2016-11-03,CL-12565,OFF-AR-10000380,2.0,FUR-CH-10003761,Global Italian Leather Office Chair,16634.0,9561.0,Furniture,Chairs,CA-2014-168823,2014-09-24,First Class,AD000016,SH000112
KL-16645,United States,Chicago,Illinois,60610.0,Central,AD000113,CA-2016-128867,2724,0.0,1334,B000113,DR-12880,Dan Reichenbach,Corporate,CA-2016-128867,2016-11-03,CL-12565,OFF-BI-10003981,6.0,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",10280.0,7915.0,Furniture,Chairs,CA-2014-124478,2014-08-12,Standard Class,AD000016,SH000113
DW-13480,United States,Lakeville,Minnesota,55044.0,Central,AD000114,CA-2014-115259,4009,0.2,1453,B000114,CC-12670,Craig Carreira,Consumer,CA-2014-115259,2014-08-25,RC-19960,OFF-FA-10000621,14.0,FUR-CH-10003817,"Global Value Steno Chair, Gray",5172.0,5694.0,Furniture,Chairs,CA-2017-158722,2017-10-26,Standard Class,AD000016,SH000114
LH-17155,United States,San Francisco,California,94109.0,West,AD000115,CA-2014-115259,472,0.2,165,B000115,Dl-13600,Dorris liebe,Corporate,CA-2014-115259,2014-08-25,RC-19960,OFF-EN-10002600,2.0,FUR-CH-10003833,Novimex Fabric Task Chair,3366.0,7404.0,Furniture,Chairs,CA-2014-140732,2014-11-13,Second Class,AD000016,SH000115
KC-16540,United States,San Diego,California,92037.0,West,AD000116,CA-2014-115259,2397,0.2,749,B000116,SB-20290,Sean Braxton,Corporate,CA-2014-115259,2014-08-25,RC-19960,OFF-PA-10004965,3.0,FUR-CH-10003846,Hon Valutask Swivel Chairs,7690.0,10603.0,Furniture,Chairs,CA-2015-130974,2015-11-29,Second Class,AD000016,SH000116
DL-13315,United States,New York City,New York,10024.0,East,AD000117,CA-2014-115259,13046,0.2,4403,B000117,RC-19825,Roy Collins,Consumer,CA-2014-115259,2014-08-25,RC-19960,OFF-EN-10002504,6.0,FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,4767.0,8251.0,Furniture,Chairs,US-2016-117793,2016-08-29,Standard Class,AD000016,SH000117
DR-12880,United States,Chicago,Illinois,60623.0,Central,AD000118,CA-2015-110457,78753,0.0,16538,B000118,AH-10210,Alan Hwang,Consumer,CA-2015-110457,2015-03-02,DK-13090,FUR-TA-10001768,3.0,FUR-CH-10003968,Novimex Turbo Task Chair,6536.0,6940.0,Furniture,Chairs,CA-2016-128916,2016-08-20,Second Class,AD000016,SH000118
CC-12670,United States,New York City,New York,10009.0,East,AD000119,US-2015-136476,15779,0.7,-11571,B000119,CB-12535,Claudia Bergmann,Corporate,US-2015-136476,2015-04-05,GG-14650,OFF-BI-10003650,1.0,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,32774.0,33458.0,Furniture,Chairs,CA-2015-110324,2015-12-05,Standard Class,AD000016,SH000119
Dl-13600,United States,Pasadena,Texas,77506.0,Central,AD000120,CA-2016-103730,4704,0.0,1834,B000120,CA-12310,Christine Abelman,Corporate,CA-2016-103730,2016-06-12,SC-20725,FUR-FU-10002157,3.0,FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,28033.0,20272.0,Furniture,Chairs,CA-2016-117590,2016-12-10,First Class,AD000017,SH000120
SB-20290,United States,Houston,Texas,77036.0,Central,AD000121,CA-2016-103730,3084,0.0,1387,B000121,KH-16690,Kristen Hastings,Corporate,CA-2016-103730,2016-06-12,SC-20725,OFF-BI-10003910,4.0,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,19792.0,29006.0,Furniture,Chairs,CA-2015-131352,2015-10-13,Standard Class,AD000017,SH000121
RC-19825,United States,Chicago,Illinois,60610.0,Central,AD000122,CA-2016-103730,22656,0.0,6343,B000122,BB-10990,Barry Blumstein,Corporate,CA-2016-103730,2016-06-12,SC-20725,OFF-ST-10000777,6.0,FUR-CH-10004086,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,26010.0,25891.0,Furniture,Chairs,CA-2015-117415,2015-12-31,Standard Class,AD000018,SH000122
AH-10210,United States,Brentwood,California,94513.0,West,AD000123,CA-2016-103730,11502,0.0,5175,B000123,AG-10495,Andrew Gjertsen,Corporate,CA-2016-103730,2016-06-12,SC-20725,OFF-EN-10002500,9.0,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",6584.0,10819.0,Furniture,Chairs,CA-2017-152702,2017-10-16,Standard Class,AD000018,SH000123
CB-12535,United States,Chapel Hill,North Carolina,27514.0,South,AD000124,CA-2016-103730,6804,0.0,1973,B000124,JO-15280,Jas O'Carroll,Consumer,CA-2016-103730,2016-06-12,SC-20725,TEC-PH-10003875,7.0,FUR-CH-10004287,SAFCO Arco Folding Chair,19115.0,28014.0,Furniture,Chairs,US-2016-146570,2016-05-20,Standard Class,AD000018,SH000124
PG-18895,United States,Morristown,New Jersey,7960.0,East,AD000125,US-2014-152030,60055,0.3,-857,B000125,AH-10195,Alan Haines,Corporate,US-2014-152030,2014-12-26,AD-10180,FUR-CH-10004063,3.0,FUR-CH-10004289,Global Super Steno Chair,5491.0,11380.0,Furniture,Chairs,CA-2016-119963,2016-11-22,Standard Class,AD000018,SH000125
CA-12310,United States,Cincinnati,Ohio,45231.0,East,AD000126,US-2014-134614,61770,0.5,-40768,B000126,NZ-18565,Nick Zandusky,Home Office,US-2014-134614,2014-09-20,PF-19165,FUR-TA-10004534,6.0,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",5428.0,5404.0,Furniture,Chairs,CA-2016-169957,2016-09-30,Standard Class,AD000018,SH000126
KH-16690,United States,San Francisco,California,94110.0,West,AD000127,US-2017-107272,238,0.7,-183,B000127,KL-16555,Kelly Lampkin,Corporate,US-2017-107272,2017-11-05,TS-21610,OFF-BI-10003274,2.0,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",26835.0,26712.0,Furniture,Chairs,CA-2015-125234,2015-12-01,Standard Class,AD000018,SH000127
HA-14920,United States,San Francisco,California,94109.0,West,AD000128,US-2017-107272,24399,0.2,3049,B000128,AS-10225,Alan Schoenberger,Corporate,US-2017-107272,2017-11-05,TS-21610,OFF-ST-10002974,7.0,FUR-CH-10004540,Global Chrome Stack Chair,2303.0,3575.0,Furniture,Chairs,US-2014-154879,2014-05-11,Standard Class,AD000018,SH000128
BB-10990,United States,Inglewood,California,90301.0,West,AD000129,US-2016-125969,8142,0.2,-916,B000129,CR-12625,Corey Roper,Home Office,US-2016-125969,2016-11-06,LS-16975,FUR-CH-10001146,2.0,FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,12510.0,7667.0,Furniture,Chairs,CA-2017-120999,2017-09-15,Standard Class,AD000019,SH000129
AG-10495,United States,Philadelphia,Pennsylvania,19140.0,East,AD000130,US-2016-125969,23856,0.0,2624,B000130,SH-20395,Shahid Hopkins,Consumer,US-2016-125969,2016-11-06,LS-16975,FUR-FU-10003773,3.0,FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",19226.0,19627.0,Furniture,Chairs,CA-2016-152289,2016-08-28,First Class,AD000019,SH000130
